,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,ENERGYSTARScore,Latitude,Longitude,PropertyGFATotalLog,SiteEnergyUse(kBtu)Log,TotalGHGEmissionsLog
1033,BUREAU,BALLARD,1901,1.0,4.0,0.0,72.0,47.666876705,-122.384150005,4.362331651870026,6.056761227768343,0.9000401438909592
1034,OTHER,BALLARD,1900,1.0,3.0,4914.0,72.0,47.66641696,-122.38267875,4.660391098402467,6.838648947983151,2.4583298666314612
1035,BUREAU,BALLARD,1968,1.0,2.0,0.0,27.0,47.664987999999994,-122.38036042,4.371067862271736,6.221107469181207,1.529408129281327
1036,BUREAU,BALLARD,1966,1.0,1.0,0.0,92.5,47.664314205,-122.37994069999999,4.347954169894016,5.743730614036675,1.1637228922989897
1037,Warehouse,BALLARD,1902,1.0,2.0,0.0,72.0,47.663549305000004,-122.37956355,4.380211241711606,5.618066100908287,1.1451462194614277
1038,RESIDENCE,BALLARD,1909,1.0,3.0,0.0,72.0,47.66847529,-122.38179265,4.432728839923222,6.2961756373334214,1.7709807709058336
1039,OTHER,NORTH,1996,1.0,2.0,0.0,72.0,47.70596436,-122.29283255,4.46624463557431,6.8909252018543805,2.467466808704494
1040,BUREAU,NORTH,1931,1.0,2.0,0.0,59.0,47.71895053,-122.2996313,4.574031267727719,6.336425294942364,1.6058115672466489
1041,ECOLE,WEST,1930,1.0,3.0,0.0,60.0,47.731626500000004,-122.32704575,4.379903507451503,6.068361714894175,1.5270226333572479
1042,BOUTIQUE,DELRIDGE,1980,1.0,1.0,0.0,26.0,47.55830243,-122.35237185,4.382017042574868,5.857992975275117,1.416911704231005
1043,CULTE,WEST,1971,1.0,1.0,0.0,94.5,47.51709085,-122.3779674,4.376065721586172,5.227635024470634,0.06978213308792486
1044,ECOLE,EAST,2004,2.0,2.0,0.0,4.5,47.666478905,-122.31803045000001,4.496140562684291,6.595402393105839,2.1252427440016994
1045,RESIDENCE,WEST,1996,1.0,3.0,22850.0,58.0,47.68586138,-122.3371938,4.747505027465768,6.424526297935087,1.2678419618867376
1046,OTHER,MAGQUEE,1957,1.0,2.0,0.0,72.0,47.658326675,-122.38433409999999,4.307367656038532,6.18800618809379,1.7596333282602763
1047,BUREAU,MAGQUEE,1983,1.0,4.0,10849.0,58.0,47.657081815,-122.38379474999999,4.608215712390784,6.1400384799438985,0.9832360701676424
1048,BUREAU,MAGQUEE,1983,1.0,4.0,15659.0,48.0,47.65649123,-122.38379695,4.620208952005912,6.2486771724449675,1.0919980015779738
1049,RESIDENCE,MAGQUEE,1960,1.0,2.0,0.0,72.0,47.6511792,-122.37879655,4.750511016750974,6.329785154063552,1.5902714508217755
1050,Warehouse,MAGQUEE,1955,1.0,2.0,0.0,8.5,47.648957385,-122.37958005,4.596564109982794,6.242269943357384,1.4806097103476221
1051,OTHER,EAST,1932,1.0,1.0,0.0,72.0,47.631213505,-122.3146706,4.519657391441806,6.535760481507243,2.077169009367818
1052,BUREAU,WEST,1982,1.0,2.0,0.0,74.5,47.707935495,-122.33319285,4.440499771253411,6.074048739855037,0.9171454841189637
1053,BOUTIQUE,NORTH,1965,1.0,1.0,0.0,94.0,47.707463325,-122.322839095,4.397627204021875,5.685968768794434,0.5297059687193283
1054,SOIN,NORTH,1998,1.0,5.0,5113.0,4.0,47.710639825,-122.3266289,4.640093678453019,6.594308246409643,1.918863944379968
1055,BUREAU,WEST,1987,1.0,3.0,27307.0,89.0,47.70840409,-122.33324865,4.88141319029326,6.412993885399251,1.2563846097052638
1056,RESIDENCE,NORTH,1952,1.0,2.0,0.0,72.0,47.70982811499999,-122.318644,4.505272106469475,6.297847182082486,1.6339515372679818
1057,BOUTIQUE,NORTH,1966,1.0,1.0,0.0,66.0,47.707160915,-122.322537,4.619249898968968,6.296649442310126,1.1399873821598452
1058,SOIN,NORTH,1988,1.0,3.0,0.0,58.0,47.706685815,-122.32263592000001,4.460010314540897,6.144777835721007,1.4855046720117673
1059,Warehouse,NORTH,1977,1.5,2.0,0.0,72.0,47.70785522,-122.31880605,4.523017697283412,5.076447683193294,-0.08120578088224434
1060,OTHER,NORTH,2005,1.5,1.0,0.0,72.0,47.705301285000004,-122.32237291999999,4.484271360086347,6.397991115844917,1.913889317634753
1061,ECOLE,DELRIDGE,1924,1.0,2.0,0.0,89.0,47.51704877,-122.35959145,4.63321588535909,6.010428766944031,1.661585856073915
1062,OTHER,DELRIDGE,1963,1.0,1.0,0.0,72.0,47.533785065000004,-122.33729919999999,4.36660971039243,6.207034698588986,1.709148648227592
1063,BUREAU,DELRIDGE,1988,1.0,2.0,0.0,48.5,47.533008835000004,-122.34001795,4.486557985431452,6.486018723084181,1.8152855283598357
1064,OTHER,MAGQUEE,1920,1.0,2.0,0.0,72.0,47.631371465,-122.34136695,4.4336738466370615,5.989122435508669,1.49547002811169
1065,OTHER,WEST,1970,3.0,1.0,0.0,72.0,47.709692805,-122.3456149,4.364851052007693,6.529431967934196,2.254610054442344
1066,SOIN,WEST,1979,1.0,2.0,0.0,76.0,47.705583585,-122.33490395000001,4.541067273509395,6.181157621926705,1.024538620955618
1067,SOIN,WEST,1966,4.5,1.0,0.0,86.5,47.714428285,-122.3368713,5.618708977018965,7.98470777185131,3.4995790224889527
1068,CULTE,WEST,1965,1.0,2.0,0.0,72.0,47.717505020000004,-122.3321201,4.650492083354716,6.197191474627533,1.7018001058226078
1069,BOUTIQUE,GREATER,1965,1.0,1.0,0.0,16.0,47.57896076,-122.3128906,4.334514065640564,6.764984547965799,2.0955989730225437
1070,SOIN,EAST,1964,1.0,3.0,0.0,60.5,47.62005869,-122.3122022,5.772307767993908,8.016277189648608,3.5157902620454475
1071,BOUTIQUE,DELRIDGE,1979,1.0,1.0,0.0,56.5,47.531584249999995,-122.33568955,4.632457292184724,5.6158051200542936,0.4587212438214763
1072,OTHER,DELRIDGE,2005,3.0,1.0,0.0,72.0,47.518803905,-122.3356503,4.763068428633964,6.49110759545443,1.976810765632109
1073,OTHER,DELRIDGE,1971,1.0,1.0,0.0,72.0,47.529575545,-122.33574645,4.418831403661309,6.47452352815024,2.0693008891302433
1074,Warehouse,DOWNTOWN,1956,1.0,2.0,0.0,92.0,47.59786957,-122.3155146,4.412292509323047,5.495173068802332,0.3384519243443239
1075,BUREAU,DOWNTOWN,1988,1.0,1.0,0.0,100.0,47.597163385,-122.3182084,4.654609657359271,6.076229002823088,1.6019295959819835
1076,SOIN,DOWNTOWN,1995,1.0,4.0,23086.0,76.0,47.59703102,-122.3168033,4.641602991567553,6.25500678036944,1.0982975364946976
1077,BUREAU,DOWNTOWN,2001,1.0,5.0,22095.0,88.0,47.597274055,-122.3158509,4.847152967429244,6.306875160328646,1.2969384186553365
1078,ECOLE,GREATER,1971,1.0,1.0,0.0,95.5,47.55799908,-122.31873005,4.703686793029645,6.024984608960006,0.9591803262954051
1079,BOUTIQUE,BALLARD,1994,1.0,1.0,0.0,20.0,47.69005278,-122.37615115,4.658221334447711,7.101223820068222,2.528806102348087
1080,BOUTIQUE,WEST,1979,1.0,2.0,0.0,72.0,47.722855214999996,-122.3460488,4.302936699704866,5.520594227735029,0.364501354636095
1081,OTHER,GREATER,1989,3.0,2.0,0.0,72.0,47.569770954999996,-122.34896895,5.142724131877086,6.889139541332838,2.245373930657726
1082,BUREAU,GREATER,1997,1.0,2.0,0.0,55.5,47.57002903,-122.34702135,4.609135329749312,6.45840937471443,1.379794643465472
1083,Warehouse,GREATER,1900,1.0,1.0,0.0,72.0,47.572842355,-122.35054155,4.305351369446623,5.427227545108142,0.3298392780122877
1084,RESIDENCE,EAST,1904,1.0,1.0,0.0,30.0,47.60731758,-122.32582455,4.644300696314782,6.539389447625412,2.2348485783850993
1085,BUREAU,EAST,1970,1.0,7.0,20824.0,92.0,47.606575805000006,-122.325273435,4.735375308226811,6.170724098589957,1.0141045948718808
1086,OTHER,EAST,1951,1.0,1.0,0.0,72.0,47.607143445,-122.3241348,4.6785092742385554,7.124871180750796,2.8189098815751312
1087,SOIN,EAST,1945,1.0,0.0,0.0,52.0,47.608462290000006,-122.3235352,5.438649920252379,7.402758773505051,3.046201580233292
1088,BUREAU,EAST,1956,1.0,3.0,0.0,69.0,47.608108605,-122.3228183,4.328012438855587,6.092352165561623,1.7892372223734934
1089,OTHER,EAST,1921,1.0,2.0,0.0,72.0,47.545554190000004,-122.27603605,4.613016830283682,6.582347863588813,1.425679601715113
1090,BUREAU,NORTH,1985,1.0,3.0,12990.0,94.0,47.729787325000004,-122.29278055,4.52608069180203,5.727411674350286,0.5710538858656533
1091,Warehouse,NORTH,1977,1.0,1.0,0.0,99.5,47.720598755,-122.30097125,4.341157437445437,5.108329309628165,0.5438818383297601
1092,OTHER,NORTH,1969,1.0,1.0,0.0,72.0,47.72083222,-122.29979230000001,4.479431337197736,6.047089895927529,1.6640782429825354
1093,RESIDENCE,DOWNTOWN,1909,1.0,11.0,0.0,72.0,47.610620350000005,-122.3365914,5.045858669388083,6.971615365625025,2.4393830747593075
1094,OTHER,DELRIDGE,1997,1.0,1.0,0.0,72.0,47.563210635000004,-122.3506821,4.604107200024207,6.244936433234517,1.6947730293554009
1095,OTHER,DELRIDGE,1966,1.0,2.0,0.0,72.0,47.570599175,-122.3563075,4.448845395511141,6.459641771482527,1.5159206049388456
1096,BUREAU,DELRIDGE,1988,1.0,2.0,0.0,69.0,47.568768770000005,-122.3636909,4.822717140825213,6.48432288491595,1.327665086923877
1097,BUREAU,EAST,1959,1.0,3.0,0.0,81.0,47.607825985,-122.32253005,4.400555257218906,6.160473529827813,1.8151019786603717
1098,HOTEL,EAST,1928,1.0,6.0,0.0,57.5,47.6095845,-122.32646030000001,4.55351894014897,6.418531632816515,2.049779258727586
1099,HOTEL,EAST,1928,1.0,9.0,0.0,90.0,47.609827105,-122.3268223,4.681295520793182,6.442052654308593,1.9199092996488472
1100,RESIDENCE,DOWNTOWN,1960,1.0,2.0,0.0,72.0,47.599495945,-122.31850945,4.471746308488267,6.675768667189109,2.090458202968625
1101,BUREAU,DOWNTOWN,1989,1.0,2.0,0.0,72.0,47.59726459,-122.3219969,4.3705500964992074,6.117913029357895,1.437982117802957
1102,BUREAU,GREATER,1973,1.0,2.0,0.0,34.0,47.59542279,-122.32293365,4.328685336983151,6.4460149447056665,2.0435388690222314
1103,BUREAU,MAGQUEE,1984,1.0,4.0,15812.0,70.0,47.62481545,-122.35762305,4.7567121601647715,6.331717551692639,1.3873868719840248
1104,RESTAURANT,WEST,1902,1.0,2.0,0.0,72.0,47.58660991,-122.37662765,4.309587587448228,6.9637218097436,2.5190120639927716
1105,BOUTIQUE,GREATER,1952,1.0,1.0,0.0,13.5,47.574649725,-122.3265756,4.616034168348879,6.208205755519313,1.5733770270305492
1106,RESIDENCE,DOWNTOWN,1913,1.0,3.0,0.0,72.0,47.601875205,-122.335181905,4.642246823807891,5.877697514719557,0.7213119936633835
1107,OTHER,MAGQUEE,1912,1.0,3.0,0.0,72.0,47.62595091,-122.35844854999999,4.543770140269609,5.922571748196962,1.126211688244167
1108,Warehouse,MAGQUEE,1957,1.0,1.0,0.0,12.5,47.656753980000005,-122.37131545,4.582688206299978,5.979900314671582,1.5024391447350394
1109,OTHER,MAGQUEE,1955,12.0,1.0,0.0,72.0,47.65681587500001,-122.3817611,5.4153757190935305,7.522931801390977,2.747986466064768
1110,BUREAU,LAKE,1989,1.0,3.0,0.0,74.0,47.651021854999996,-122.35538095000001,4.689521957499782,6.3322293549352935,1.734179662523247
1111,BUREAU,LAKE,1959,1.0,4.0,18036.0,88.0,47.64168,-122.32562,4.701852816441587,6.204685384801878,1.048053173115609
1112,BUREAU,LAKE,1986,1.0,4.0,21906.0,72.0,47.640436355,-122.3255206,4.759153940325043,6.399597575761213,1.2429099560834698
1113,BUREAU,LAKE,1969,1.0,3.0,7956.0,72.0,47.639962095,-122.32554625,4.41350093500212,5.806731343752452,0.6499551225373391
1114,BUREAU,LAKE,2000,1.0,3.0,21908.0,67.0,47.64110626,-122.3262384,4.7568794275221356,6.329565128508534,1.17290772352607
1115,CULTE,DELRIDGE,1957,1.0,2.0,0.0,46.5,47.52149272,-122.35478255000001,4.3842458578199786,6.006566385803476,1.4352092102696772
1116,CULTE,DELRIDGE,1963,1.0,1.0,0.0,77.5,47.519852185,-122.3548228,4.37485828006509,5.601584319875025,1.107421924023849
1117,Warehouse,GREATER,1963,1.0,1.0,0.0,72.0,47.54647063,-122.31705455,4.503790683057181,6.165365674073907,1.008767079718599
1118,OTHER,WEST,1917,1.0,1.0,0.0,72.0,47.52193221,-122.3879202,4.690780654501488,6.5828839043599086,2.2495920560534888
1119,CULTE,WEST,1952,1.0,3.0,0.0,72.0,47.521006375,-122.38694330000001,4.487703863163726,6.211923669225728,1.766657834846072
1120,BOUTIQUE,EAST,1959,1.0,1.0,0.0,49.0,47.52262791,-122.26888550000001,4.828981954007923,6.744618389641719,2.0783817963047215
1121,ECOLE,BALLARD,1958,1.0,1.0,0.0,94.0,47.69493726,-122.3870895,4.601745013635368,6.175838715783843,1.723291446477584
1122,Warehouse,MAGQUEE,1948,1.0,1.0,0.0,72.0,47.65649,-122.37507,4.6718205601832485,5.945909795181829,0.7895807121644255
1123,Warehouse,MAGQUEE,1931,1.0,1.0,0.0,72.0,47.632968785,-122.3755809,4.677187053447235,6.013811932501307,1.1918028527409499
1124,BUREAU,MAGQUEE,1979,1.0,2.0,5400.0,100.0,47.63066272,-122.37430649999999,4.633630023469062,6.073653904958038,1.7619015452197555
1125,RESIDENCE,MAGQUEE,1931,1.0,1.0,0.0,72.0,47.63034601,-122.37402975500001,4.383743575835313,6.018270568585535,1.3543517410227432
1126,BUREAU,MAGQUEE,1940,1.0,2.0,0.0,98.5,47.63132375,-122.37387225,4.315361486979335,5.801570648492728,1.391724094277233
1127,Warehouse,GREATER,1927,1.0,1.0,0.0,56.0,47.580648,-122.333627,4.334453751150931,5.7087166070521675,1.1770795839646637
1128,CULTE,WEST,1977,1.0,1.0,0.0,9.0,47.50951226,-122.37409625000001,4.554416468651753,6.001490661723542,0.8447609787498909
1129,BUREAU,LAKE,1916,1.0,3.0,0.0,84.0,47.661154095,-122.34173999999999,4.502071891206661,6.222922501841735,1.2963950006065215
1130,Warehouse,GREATER,1953,1.0,1.0,0.0,13.0,47.561416300000005,-122.33867515,4.416540658048979,5.841469448277282,0.6847331698356902
1131,BUREAU,GREATER,1983,1.0,2.0,0.0,77.0,47.561416300000005,-122.33867515,4.37451006004955,5.896074755712523,0.7392024337874472
1132,BUREAU,GREATER,1983,1.0,2.0,0.0,15.5,47.561416300000005,-122.33867515,4.38419206967064,6.175654454658751,1.018930287709971
1133,BUREAU,DOWNTOWN,1979,1.5,3.0,0.0,49.5,47.61838436,-122.358729695,4.531861949095809,6.243758802817197,1.334354593650502
1134,RESTAURANT,DOWNTOWN,1902,1.0,2.0,0.0,72.0,47.61522339,-122.354154,4.605520523437469,6.581687455964449,2.075583455193813
1135,RESTAURANT,DOWNTOWN,1900,1.0,1.0,0.0,72.0,47.6060791,-122.34104919,4.640759614348585,7.03025830438193,2.7401573381068274
1136,RESIDENCE,DOWNTOWN,1900,1.0,2.0,7041.5,42.5,47.60500922,-122.3401535,4.697047947178282,6.701502957205324,1.5448117527665493
1137,BUREAU,DOWNTOWN,1900,1.0,2.0,0.0,63.5,47.60500922,-122.3401535,4.50551625978574,6.550719581102512,2.061559692365745
1138,BUREAU,DOWNTOWN,1906,1.0,3.0,0.0,72.0,47.60314187,-122.33669775,4.507316040076414,6.4361164402029685,1.2793876346022435
1139,OTHER,GREATER,1992,1.0,3.0,7572.0,72.0,47.595448605,-122.3254099,4.679754857214548,6.5420570411901,2.026093150847006
1140,BUREAU,GREATER,1914,1.0,3.0,0.0,85.0,47.58777905,-122.32107465,4.536873948928961,6.2984899275098005,1.6975734092175472
1141,ECOLE,GREATER,1971,1.0,2.0,0.0,66.5,47.552381155,-122.29690305,4.721060046739006,6.244545757059203,1.6391564671423937
1142,SOIN,WEST,1984,1.0,3.0,12000.0,6.0,47.572932775,-122.3864217,4.605348150154038,6.287610383548668,1.1307874863536744
1143,BOUTIQUE,GREATER,1990,1.0,1.0,0.0,65.0,47.52877141,-122.3276644,4.471570391733699,5.98664414628198,1.4685409371251894
1144,ECOLE,CENTRAL,1922,1.0,2.0,0.0,45.0,47.597086335,-122.30592215,4.3342928715484605,6.172471149608135,1.7517376857867029
1145,BUREAU,CENTRAL,1907,1.0,3.0,0.0,48.5,47.59975584,-122.3144226,4.401400540781544,6.231216493433413,1.5460526604822231
1146,BUREAU,CENTRAL,1947,1.0,1.0,0.0,100.0,47.599735995,-122.3131607,4.653868285645054,5.44299878535161,0.9262738471907579
1147,BUREAU,CENTRAL,1963,1.0,2.0,0.0,76.5,47.596911655,-122.31125202,4.451725046806695,6.148178953868692,0.9914041700971867
1148,BUREAU,CENTRAL,1999,1.0,3.0,0.0,55.5,47.617407905,-122.30512859999999,4.496334505996816,6.2931557575275505,1.3550559734896097
1149,BOUTIQUE,GREATER,1968,1.0,1.0,0.0,91.5,47.55859552,-122.33566325000001,5.204119982655925,6.116467481011842,0.9596444547422517
1150,Warehouse,GREATER,1960,1.0,1.0,0.0,13.0,47.55598723,-122.3359148,4.728759475167874,6.631233006637322,2.196148806323346
1151,Warehouse,GREATER,1924,1.0,1.0,0.0,54.5,47.557145495,-122.33746909999999,4.584466920191757,6.219747592865713,1.82711010493521
1152,Warehouse,GREATER,1930,1.0,1.0,0.0,72.0,47.556627425,-122.3374322,4.412981052757543,5.733412219253255,0.5763275994086452
1153,BUREAU,GREATER,1953,1.0,1.0,0.0,91.5,47.55493687,-122.3249906,4.385445393995841,5.81952086848422,1.2778200293150004
1154,Warehouse,GREATER,1966,1.0,1.0,0.0,4.5,47.554572235,-122.3263092,4.562816082229735,6.109389193835451,0.9527535769598965
1155,ECOLE,NORTH,1931,1.0,2.0,0.0,70.5,47.690691369999996,-122.31934104999999,4.378815640272476,5.923467859509271,1.355354064250293
1156,Warehouse,GREATER,1949,1.0,1.0,0.0,72.0,47.584016825,-122.3209199,4.3179798087615415,6.061994376149316,1.6241247292563055
1157,BOUTIQUE,GREATER,1947,1.0,1.0,0.0,67.5,47.58220248,-122.32090035,4.329377537222727,5.831676376785953,1.2376257532622383
1158,Warehouse,GREATER,1936,1.0,1.0,0.0,32.0,47.58079313,-122.32042715,4.58692470814482,5.6227330958948585,0.4661201596990323
1159,Warehouse,GREATER,1950,1.0,1.0,0.0,72.0,47.58032,-122.32083,4.316473583615084,6.262932936667295,1.9206450014067875
1160,OTHER,GREATER,1960,1.0,1.0,0.0,72.0,47.579321050000004,-122.32223755,4.382179196960254,6.675127383311839,1.5184459336291867
1161,REWarehouse,GREATER,1955,1.0,1.0,0.0,72.0,47.581162340000006,-122.3221286,4.40440605092127,6.5954838672190625,1.4387888365637096
1162,Warehouse,GREATER,1985,1.0,1.0,0.0,79.5,47.582902450000006,-122.3235347,4.357991987252086,5.840072890621925,1.2483956578500213
1163,RESIDENCE,GREATER,1985,1.0,1.0,0.0,72.0,47.582902450000006,-122.3235347,4.363611979892144,6.628795166441266,2.1894821038632117
1164,REWarehouse,GREATER,1951,1.0,1.0,0.0,96.5,47.582527885000005,-122.32193335,4.6185710281201295,5.729952049536296,0.5734111757722962
1165,OTHER,GREATER,1994,1.0,2.0,0.0,72.0,47.523308345000004,-122.3185495,4.733758835587203,6.750408821730197,2.2275472080954613
1166,ECOLE,GREATER,2000,1.0,2.0,0.0,83.0,47.523542585,-122.32473015,4.809512579343022,6.323718191108228,1.5153179119884084
1167,ECOLE,EAST,1912,1.0,2.0,0.0,46.5,47.550950334999996,-122.2799097,4.625847271117809,6.352521717690667,2.020040011188186
1168,Warehouse,GREATER,1955,1.0,1.0,0.0,72.0,47.54509575,-122.2859356,4.363611979892144,6.00780504485213,1.3008852187756277
1169,CULTE,EAST,1981,1.0,3.0,0.0,97.0,47.541850725,-122.28299712,4.359740647863716,5.61940162115529,1.09175620563629
1170,BOUTIQUE,GREATER,2002,1.0,2.0,17471.0,100.0,47.53912175,-122.2826868,4.734087418541916,6.081359530336634,0.9247711260025083
1171,ECOLE,EAST,1961,1.0,1.0,0.0,92.0,47.49925049,-122.26285805,4.617293967574671,6.117580814437153,1.6010853404941903
1172,Warehouse,EAST,2006,1.0,6.0,7132.0,72.0,47.693216885,-122.304924,4.682857781569569,5.8719572180551936,1.0602474806967426
1173,Warehouse,GREATER,1937,1.0,1.0,0.0,67.0,47.593092475,-122.32551095,4.718709237010724,5.901334704371891,1.2512471537591014
1174,OTHER,GREATER,1920,1.0,4.0,0.0,72.0,47.593214295,-122.32489575,4.313867220369153,5.440855908042739,0.9966285924526611
1175,OTHER,GREATER,1991,10.0,0.0,0.0,72.0,47.590775195,-122.32418924999999,5.310373136199738,7.399460057474821,2.760306103821515
1176,BOUTIQUE,GREATER,1944,1.0,1.0,0.0,99.5,47.587360045,-122.3241459,4.412964271996663,5.353509291307759,0.1976806724705387
1177,Warehouse,GREATER,1960,1.0,1.0,0.0,98.5,47.58334984,-122.32527845,4.6612635568218135,5.912806048104213,1.069425176695884
1178,OTHER,GREATER,1972,1.0,1.0,0.0,72.0,47.57932703,-122.3232839,4.4964452918733535,5.811738562628634,0.691248062005422
1179,OTHER,GREATER,1910,1.0,1.0,0.0,72.0,47.579551574999996,-122.3255494,4.506505032404872,5.814280639542153,1.3135081158774682
1180,Warehouse,GREATER,1966,1.0,1.0,0.0,45.0,47.579197435,-122.32571902999999,4.312177356439778,5.926618422812997,1.4854189267714886
1181,Warehouse,GREATER,1945,1.0,1.0,0.0,12.0,47.57824961,-122.32560355000001,4.361198807609129,5.685773888591218,0.5288235444244964
1182,Warehouse,GREATER,1953,1.0,1.0,0.0,74.5,47.579291175,-122.32493795,4.39776625612645,5.745390873441929,0.9463977946429614
1183,BOUTIQUE,GREATER,1951,1.0,2.0,0.0,72.0,47.57668957,-122.32541269999999,4.380211241711606,6.080605643940586,1.5526634795045011
1184,Warehouse,GREATER,1963,1.0,1.0,0.0,72.0,47.568319965,-122.32736525,5.001673149594867,6.576469005163801,1.9814104995260262
1185,BOUTIQUE,GREATER,1966,1.0,1.0,0.0,6.0,47.567627765,-122.32624770000001,4.386570301700929,5.951729347740043,1.340997991069041
1186,BOUTIQUE,GREATER,1959,1.0,1.0,0.0,58.0,47.568504204999996,-122.32502174999999,4.526339277389844,5.922140047323546,1.1792096741675797
1187,OTHER,GREATER,1974,1.0,1.0,0.0,2.0,47.566655725000004,-122.3245706,4.318459865188351,6.22544223326636,1.724836458230879
1188,Warehouse,GREATER,1967,1.0,1.0,0.0,72.0,47.566709935,-122.32503543499999,4.367281357632943,6.144469847300165,1.5872877094685265
1189,RESIDENCE,GREATER,1954,1.0,1.0,0.0,72.0,47.57018522,-122.32344979999999,4.546814012741506,6.251828424235799,1.6343936500191463
1190,REWarehouse,GREATER,1957,1.0,1.0,0.0,100.0,47.566750935,-122.32164645,4.406880670049125,6.108925460531096,1.6289244500369833
1191,ECOLE,DELRIDGE,1970,1.0,1.0,0.0,75.5,47.539534615,-122.358811505,4.618320099624399,6.2840013504259105,1.7895754702055808
1192,BUREAU,NORTH,1974,1.0,2.0,0.0,83.0,47.70007588,-122.30313095,4.385445393995841,5.9962034738265295,0.8395539818073661
1193,BOUTIQUE,NORTH,1958,1.0,2.0,0.0,44.0,47.70052617,-122.30377809999999,4.316766870141431,5.709414178557687,0.5524977695214816
1194,RESIDENCE,NORTH,2000,1.0,4.0,0.0,72.0,47.70173183,-122.3026515,4.490632588185562,5.96814554740279,0.8115496647553002
1195,SOIN,NORTH,1986,1.0,2.0,7056.0,2.5,47.704396095,-122.3228325,4.453088898561432,6.383584078047342,1.2269227979513793
1196,Warehouse,GREATER,1978,1.0,1.0,0.0,72.0,47.57259736,-122.32530069500001,4.337559087628736,5.940689025013588,1.2131355565435138
1197,OTHER,GREATER,1960,1.0,1.0,0.0,72.0,47.57217585,-122.32426014999999,4.446117581367974,6.127317016918906,0.9701815301215476
1198,BUREAU,GREATER,1983,1.0,1.0,0.0,73.0,47.5701944,-122.32442075,4.364419655350235,6.044433360538897,1.5437556417722433
1199,BUREAU,GREATER,1962,1.0,1.0,0.0,65.5,47.570809775,-122.3270069,4.459392487759231,6.299433678580793,1.7354037481587845
1200,Warehouse,GREATER,1952,1.0,1.0,0.0,82.5,47.57296100000001,-122.32818950000001,4.597695185925512,5.6328332408683375,0.47565418526855624
